timestamp,acc_x,acc_y,acc_z,ecg_1,ecg_2
481.0,-2385.0,-325.0,868.0,140206.0,140206.0
482.0,-2392.0,-336.0,868.0,140509.0,140509.0
483.0,-2369.0,-336.0,898.0,141217.0,141217.0
484.0,-2369.0,-336.0,884.0,141579.0,141579.0
485.0,-2383.0,-344.0,882.0,141658.0,141658.0
486.0,-2374.0,-324.0,890.0,142687.0,142687.0
487.0,-2367.0,-313.0,900.0,142473.0,142473.0
488.0,-2367.0,-312.0,909.0,142424.0,142424.0
489.0,-2394.0,-302.0,888.0,143981.0,143981.0
490.0,-2384.0,-302.0,890.0,144052.0,144052.0
491.0,-2385.0,-302.0,884.0,144446.0,144446.0
492.0,-2381.0,-279.0,862.0,146037.0,146037.0
493.0,-2371.0,-281.0,868.0,146193.0,146193.0
494.0,-2373.0,-294.0,864.0,146321.0,146321.0
495.0,-2351.0,-313.0,870.0,143054.0,143054.0
496.0,-2345.0,-312.0,882.0,142889.0,142889.0
497.0,-2343.0,-309.0,878.0,142526.0,142526.0
498.0,-2355.0,-294.0,874.0,141803.0,141803.0
499.0,-2354.0,-294.0,882.0,141493.0,141493.0
500.0,-2362.0,-273.0,870.0,141341.0,141341.0
501.0,-2331.0,-281.0,896.0,141081.0,141081.0
502.0,-2345.0,-264.0,892.0,140971.0,140971.0
503.0,-2340.0,-280.0,902.0,141123.0,141123.0
504.0,-2367.0,-313.0,890.0,140984.0,140984.0
505.0,-2380.0,-317.0,884.0,141134.0,141134.0
506.0,-2371.0,-319.0,886.0,141346.0,141346.0
507.0,-2359.0,-330.0,882.0,141498.0,141498.0
508.0,-2350.0,-319.0,890.0,141417.0,141417.0
509.0,-2340.0,-324.0,896.0,141107.0,141107.0
510.0,-2338.0,-350.0,888.0,141217.0,141217.0
511.0,-2336.0,-358.0,890.0,140941.0,140941.0
512.0,-2338.0,-354.0,898.0,140829.0,140829.0
513.0,-2329.0,-332.0,907.0,141027.0,141027.0
514.0,-2342.0,-326.0,898.0,140970.0,140970.0
515.0,-2329.0,-338.0,894.0,141212.0,141212.0
516.0,-2349.0,-368.0,924.0,140939.0,140939.0
517.0,-2348.0,-368.0,924.0,141037.0,141037.0
518.0,-2359.0,-365.0,911.0,141288.0,141288.0
519.0,-2371.0,-362.0,954.0,140814.0,140814.0
520.0,-2371.0,-362.0,954.0,141045.0,141045.0
521.0,-2367.0,-364.0,972.0,141051.0,141051.0
522.0,-2390.0,-372.0,972.0,141024.0,141024.0
523.0,-2381.0,-370.0,962.0,140893.0,140893.0
524.0,-2381.0,-367.0,970.0,140963.0,140963.0
525.0,-2347.0,-365.0,966.0,141506.0,141506.0
526.0,-2341.0,-378.0,966.0,141093.0,141093.0
527.0,-2337.0,-367.0,964.0,141096.0,141096.0
528.0,-2349.0,-348.0,940.0,140517.0,140517.0
529.0,-2349.0,-340.0,942.0,140413.0,140413.0
530.0,-2343.0,-338.0,956.0,140489.0,140489.0
531.0,-2330.0,-324.0,914.0,140841.0,140841.0
532.0,-2336.0,-310.0,914.0,140906.0,140906.0
533.0,-2344.0,-313.0,903.0,140622.0,140622.0
534.0,-2353.0,-279.0,911.0,142241.0,142241.0
535.0,-2350.0,-296.0,924.0,142847.0,142847.0
536.0,-2350.0,-298.0,934.0,145228.0,145228.0
537.0,-2391.0,-292.0,909.0,139655.0,139655.0
538.0,-2392.0,-286.0,915.0,139043.0,139043.0
539.0,-2392.0,-296.0,911.0,139008.0,139008.0
540.0,-2350.0,-292.0,908.0,140674.0,140674.0
541.0,-2345.0,-300.0,918.0,140883.0,140883.0
542.0,-2350.0,-296.0,906.0,141199.0,141199.0
543.0,-2357.0,-308.0,911.0,141816.0,141816.0
544.0,-2353.0,-318.0,896.0,141792.0,141792.0
545.0,-2370.0,-315.0,898.0,141523.0,141523.0
546.0,-2331.0,-306.0,913.0,142754.0,142754.0
547.0,-2333.0,-300.0,900.0,142617.0,142617.0
548.0,-2345.0,-282.0,904.0,142545.0,142545.0
549.0,-2382.0,-306.0,902.0,144361.0,144361.0
550.0,-2389.0,-296.0,894.0,144399.0,144399.0
551.0,-2392.0,-302.0,894.0,144925.0,144925.0
552.0,-2394.0,-315.0,890.0,145836.0,145836.0
553.0,-2395.0,-298.0,888.0,146021.0,146021.0
554.0,-2400.0,-292.0,906.0,146121.0,146121.0
555.0,-2381.0,-319.0,928.0,142583.0,142583.0
556.0,-2390.0,-310.0,922.0,142406.0,142406.0
557.0,-2388.0,-321.0,928.0,141904.0,141904.0
558.0,-2357.0,-330.0,917.0,141299.0,141299.0
559.0,-2354.0,-328.0,922.0,140924.0,140924.0
560.0,-2352.0,-334.0,920.0,140705.0,140705.0
561.0,-2331.0,-319.0,934.0,140461.0,140461.0
562.0,-2336.0,-319.0,919.0,140356.0,140356.0
563.0,-2343.0,-302.0,920.0,140596.0,140596.0
564.0,-2341.0,-298.0,905.0,141029.0,141029.0
565.0,-2352.0,-294.0,906.0,141216.0,141216.0
566.0,-2376.0,-292.0,900.0,141818.0,141818.0
567.0,-2343.0,-306.0,902.0,141665.0,141665.0
568.0,-2352.0,-306.0,894.0,141443.0,141443.0
569.0,-2347.0,-306.0,896.0,141167.0,141167.0
570.0,-2356.0,-308.0,913.0,141193.0,141193.0
571.0,-2347.0,-306.0,918.0,141043.0,141043.0
572.0,-2359.0,-302.0,926.0,141231.0,141231.0
573.0,-2368.0,-302.0,913.0,141268.0,141268.0
574.0,-2355.0,-306.0,902.0,141621.0,141621.0
575.0,-2364.0,-298.0,900.0,141616.0,141616.0
576.0,-2353.0,-298.0,909.0,141780.0,141780.0
577.0,-2362.0,-298.0,934.0,141957.0,141957.0
578.0,-2364.0,-294.0,922.0,141793.0,141793.0
579.0,-2352.0,-298.0,896.0,142161.0,142161.0
580.0,-2356.0,-290.0,909.0,141811.0,141811.0
581.0,-2356.0,-281.0,918.0,141551.0,141551.0
582.0,-2354.0,-274.0,926.0,141016.0,141016.0
583.0,-2354.0,-274.0,926.0,140739.0,140739.0
584.0,-2359.0,-279.0,918.0,140859.0,140859.0
585.0,-2376.0,-288.0,918.0,140778.0,140778.0
586.0,-2364.0,-294.0,911.0,141000.0,141000.0
587.0,-2361.0,-276.0,926.0,141028.0,141028.0
588.0,-2352.0,-300.0,913.0,150176.0,150176.0
589.0,-2347.0,-288.0,911.0,149783.0,149783.0
590.0,-2345.0,-294.0,894.0,146099.0,146099.0
591.0,-2350.0,-284.0,890.0,143194.0,143194.0
592.0,-2349.0,-298.0,888.0,140838.0,140838.0
593.0,-2352.0,-298.0,868.0,139568.0,139568.0
594.0,-2361.0,-308.0,884.0,139000.0,139000.0
595.0,-2364.0,-290.0,870.0,138863.0,138863.0
596.0,-2357.0,-302.0,884.0,138726.0,138726.0
597.0,-2363.0,-304.0,894.0,138293.0,138293.0
598.0,-2371.0,-306.0,914.0,138282.0,138282.0
599.0,-2367.0,-312.0,911.0,139101.0,139101.0
600.0,-2364.0,-309.0,913.0,140116.0,140116.0
601.0,-2361.0,-310.0,913.0,140636.0,140636.0
602.0,-2359.0,-317.0,924.0,140704.0,140704.0
603.0,-2371.0,-326.0,926.0,140664.0,140664.0
604.0,-2358.0,-319.0,932.0,140922.0,140922.0
605.0,-2363.0,-319.0,932.0,141299.0,141299.0
606.0,-2356.0,-318.0,928.0,141415.0,141415.0
607.0,-2345.0,-314.0,930.0,141257.0,141257.0
608.0,-2350.0,-314.0,922.0,141130.0,141130.0
609.0,-2352.0,-315.0,927.0,141394.0,141394.0
610.0,-2342.0,-312.0,921.0,141722.0,141722.0
611.0,-2347.0,-317.0,930.0,141761.0,141761.0
612.0,-2354.0,-330.0,917.0,141613.0,141613.0
613.0,-2350.0,-326.0,932.0,141540.0,141540.0
614.0,-2359.0,-315.0,944.0,141804.0,141804.0
615.0,-2357.0,-321.0,934.0,142154.0,142154.0
616.0,-2352.0,-304.0,926.0,142251.0,142251.0
617.0,-2345.0,-315.0,917.0,142083.0,142083.0
618.0,-2357.0,-320.0,930.0,141993.0,141993.0
619.0,-2362.0,-317.0,933.0,142161.0,142161.0
620.0,-2361.0,-314.0,924.0,142469.0,142469.0
621.0,-2371.0,-321.0,904.0,142642.0,142642.0
622.0,-2367.0,-304.0,918.0,142594.0,142594.0
623.0,-2358.0,-319.0,918.0,142569.0,142569.0
624.0,-2362.0,-318.0,920.0,142888.0,142888.0
625.0,-2352.0,-308.0,916.0,143281.0,143281.0
626.0,-2345.0,-314.0,915.0,143428.0,143428.0
627.0,-2346.0,-311.0,930.0,143254.0,143254.0
628.0,-2355.0,-315.0,926.0,143144.0,143144.0
629.0,-2356.0,-312.0,942.0,143372.0,143372.0
630.0,-2351.0,-311.0,928.0,143708.0,143708.0
631.0,-2362.0,-317.0,960.0,143890.0,143890.0
632.0,-2364.0,-317.0,940.0,143759.0,143759.0
633.0,-2360.0,-319.0,954.0,143756.0,143756.0
634.0,-2359.0,-305.0,938.0,144096.0,144096.0
635.0,-2366.0,-304.0,930.0,144457.0,144457.0
636.0,-2372.0,-315.0,940.0,144661.0,144661.0
637.0,-2367.0,-325.0,934.0,144643.0,144643.0
638.0,-2361.0,-314.0,920.0,144646.0,144646.0
639.0,-2376.0,-304.0,911.0,144933.0,144933.0
640.0,-2355.0,-313.0,930.0,145448.0,145448.0
641.0,-2355.0,-316.0,914.0,145729.0,145729.0
642.0,-2368.0,-310.0,907.0,145789.0,145789.0
643.0,-2359.0,-315.0,904.0,145871.0,145871.0
644.0,-2364.0,-322.0,904.0,146163.0,146163.0
645.0,-2356.0,-312.0,917.0,146659.0,146659.0
646.0,-2352.0,-313.0,913.0,146919.0,146919.0
647.0,-2352.0,-310.0,915.0,146783.0,146783.0
648.0,-2349.0,-319.0,905.0,146763.0,146763.0
649.0,-2349.0,-308.0,913.0,147019.0,147019.0
650.0,-2352.0,-319.0,924.0,147293.0,147293.0
651.0,-2348.0,-317.0,905.0,147226.0,147226.0
652.0,-2352.0,-308.0,918.0,146764.0,146764.0
653.0,-2349.0,-321.0,924.0,146209.0,146209.0
654.0,-2359.0,-319.0,922.0,145926.0,145926.0
655.0,-2354.0,-319.0,898.0,145754.0,145754.0
656.0,-2352.0,-315.0,897.0,145379.0,145379.0
657.0,-2343.0,-296.0,928.0,144721.0,144721.0
658.0,-2350.0,-315.0,919.0,144078.0,144078.0
659.0,-2364.0,-302.0,913.0,143931.0,143931.0
660.0,-2362.0,-310.0,926.0,143922.0,143922.0
661.0,-2358.0,-300.0,909.0,143641.0,143641.0
662.0,-2356.0,-314.0,915.0,143137.0,143137.0
663.0,-2366.0,-308.0,915.0,142689.0,142689.0
664.0,-2359.0,-304.0,926.0,142604.0,142604.0
665.0,-2358.0,-296.0,919.0,142714.0,142714.0
666.0,-2359.0,-313.0,917.0,142636.0,142636.0
667.0,-2362.0,-306.0,916.0,142349.0,142349.0
668.0,-2355.0,-321.0,919.0,142092.0,142092.0
669.0,-2367.0,-324.0,916.0,142090.0,142090.0
670.0,-2356.0,-312.0,902.0,142168.0,142168.0
671.0,-2355.0,-304.0,924.0,142093.0,142093.0
672.0,-2357.0,-309.0,920.0,141867.0,141867.0
673.0,-2362.0,-314.0,913.0,141633.0,141633.0
674.0,-2368.0,-316.0,900.0,141708.0,141708.0
675.0,-2357.0,-326.0,926.0,141919.0,141919.0
676.0,-2359.0,-324.0,922.0,141866.0,141866.0
677.0,-2365.0,-319.0,915.0,141565.0,141565.0
678.0,-2374.0,-318.0,918.0,141300.0,141300.0
679.0,-2376.0,-317.0,928.0,141419.0,141419.0
680.0,-2371.0,-318.0,928.0,141690.0,141690.0
681.0,-2365.0,-317.0,924.0,141703.0,141703.0
682.0,-2350.0,-325.0,927.0,141409.0,141409.0
683.0,-2347.0,-321.0,946.0,141231.0,141231.0
684.0,-2344.0,-314.0,920.0,141315.0,141315.0
685.0,-2360.0,-318.0,934.0,141573.0,141573.0
686.0,-2364.0,-328.0,938.0,141617.0,141617.0
687.0,-2364.0,-323.0,934.0,141357.0,141357.0
688.0,-2360.0,-321.0,924.0,141231.0,141231.0
689.0,-2365.0,-308.0,917.0,141438.0,141438.0
690.0,-2374.0,-318.0,913.0,141723.0,141723.0
691.0,-2366.0,-321.0,909.0,141756.0,141756.0
692.0,-2363.0,-302.0,892.0,141534.0,141534.0
693.0,-2368.0,-317.0,894.0,141321.0,141321.0
694.0,-2362.0,-315.0,909.0,141419.0,141419.0
695.0,-2359.0,-302.0,903.0,141676.0,141676.0
696.0,-2352.0,-319.0,914.0,141705.0,141705.0
697.0,-2343.0,-302.0,909.0,141551.0,141551.0
698.0,-2349.0,-320.0,930.0,141362.0,141362.0
699.0,-2355.0,-325.0,911.0,141474.0,141474.0
700.0,-2359.0,-313.0,916.0,141656.0,141656.0
701.0,-2346.0,-304.0,928.0,141557.0,141557.0
702.0,-2369.0,-310.0,922.0,141309.0,141309.0
703.0,-2362.0,-306.0,916.0,141032.0,141032.0
704.0,-2363.0,-308.0,916.0,141111.0,141111.0
705.0,-2362.0,-315.0,923.0,141400.0,141400.0
706.0,-2352.0,-308.0,913.0,141408.0,141408.0
707.0,-2352.0,-318.0,915.0,141165.0,141165.0
708.0,-2358.0,-298.0,918.0,141003.0,141003.0
709.0,-2348.0,-296.0,933.0,141113.0,141113.0
710.0,-2360.0,-302.0,926.0,141389.0,141389.0
711.0,-2352.0,-298.0,928.0,141426.0,141426.0
712.0,-2352.0,-298.0,913.0,141138.0,141138.0
713.0,-2362.0,-310.0,934.0,140991.0,140991.0
714.0,-2360.0,-290.0,950.0,141132.0,141132.0
715.0,-2364.0,-306.0,914.0,141348.0,141348.0
716.0,-2367.0,-298.0,913.0,141406.0,141406.0
717.0,-2357.0,-306.0,915.0,141196.0,141196.0
718.0,-2356.0,-308.0,926.0,140956.0,140956.0
719.0,-2361.0,-302.0,921.0,141009.0,141009.0
720.0,-2350.0,-294.0,919.0,141194.0,141194.0
721.0,-2352.0,-307.0,928.0,141230.0,141230.0
722.0,-2354.0,-294.0,917.0,141054.0,141054.0
723.0,-2352.0,-296.0,934.0,140859.0,140859.0
724.0,-2361.0,-300.0,916.0,140954.0,140954.0
725.0,-2347.0,-313.0,926.0,141258.0,141258.0
726.0,-2353.0,-304.0,940.0,141276.0,141276.0
727.0,-2355.0,-298.0,927.0,141029.0,141029.0
728.0,-2356.0,-310.0,938.0,140845.0,140845.0
729.0,-2359.0,-323.0,934.0,140929.0,140929.0
730.0,-2357.0,-306.0,908.0,141152.0,141152.0
731.0,-2374.0,-308.0,913.0,141216.0,141216.0
732.0,-2369.0,-319.0,926.0,140998.0,140998.0
733.0,-2378.0,-306.0,924.0,140876.0,140876.0
734.0,-2359.0,-306.0,916.0,141027.0,141027.0
735.0,-2362.0,-306.0,918.0,141291.0,141291.0
736.0,-2361.0,-308.0,913.0,141405.0,141405.0
737.0,-2367.0,-304.0,904.0,141151.0,141151.0
738.0,-2351.0,-304.0,920.0,140978.0,140978.0
739.0,-2343.0,-296.0,922.0,141151.0,141151.0
740.0,-2350.0,-306.0,908.0,141427.0,141427.0
741.0,-2339.0,-308.0,917.0,141392.0,141392.0
742.0,-2352.0,-306.0,909.0,141102.0,141102.0
743.0,-2345.0,-306.0,909.0,140918.0,140918.0
744.0,-2349.0,-304.0,930.0,141070.0,141070.0
745.0,-2347.0,-302.0,913.0,141334.0,141334.0
746.0,-2350.0,-290.0,916.0,141390.0,141390.0
747.0,-2342.0,-300.0,924.0,141186.0,141186.0
748.0,-2358.0,-280.0,916.0,140997.0,140997.0
749.0,-2365.0,-298.0,922.0,141068.0,141068.0
750.0,-2359.0,-296.0,936.0,141263.0,141263.0
751.0,-2365.0,-288.0,920.0,141394.0,141394.0
752.0,-2369.0,-294.0,924.0,141353.0,141353.0
753.0,-2359.0,-286.0,922.0,141395.0,141395.0
754.0,-2375.0,-279.0,922.0,141687.0,141687.0
755.0,-2369.0,-288.0,919.0,142032.0,142032.0
756.0,-2376.0,-278.0,911.0,142051.0,142051.0
757.0,-2364.0,-296.0,928.0,141889.0,141889.0
758.0,-2364.0,-290.0,920.0,141967.0,141967.0
759.0,-2386.0,-290.0,916.0,142363.0,142363.0
760.0,-2375.0,-296.0,914.0,142624.0,142624.0
761.0,-2374.0,-290.0,918.0,142554.0,142554.0
762.0,-2381.0,-296.0,926.0,142142.0,142142.0
763.0,-2363.0,-294.0,925.0,141778.0,141778.0
764.0,-2378.0,-298.0,909.0,141679.0,141679.0
765.0,-2367.0,-298.0,918.0,141801.0,141801.0
766.0,-2364.0,-302.0,909.0,141788.0,141788.0
767.0,-2359.0,-313.0,934.0,141631.0,141631.0
768.0,-2364.0,-306.0,906.0,141258.0,141258.0
769.0,-2353.0,-302.0,929.0,141181.0,141181.0
770.0,-2352.0,-310.0,926.0,141409.0,141409.0
771.0,-2355.0,-308.0,920.0,141468.0,141468.0
772.0,-2356.0,-306.0,904.0,141261.0,141261.0
773.0,-2355.0,-300.0,925.0,140896.0,140896.0
774.0,-2376.0,-314.0,922.0,140769.0,140769.0
775.0,-2352.0,-312.0,922.0,140989.0,140989.0
776.0,-2345.0,-315.0,922.0,141009.0,141009.0
777.0,-2351.0,-321.0,916.0,140746.0,140746.0
778.0,-2344.0,-322.0,908.0,140584.0,140584.0
779.0,-2352.0,-326.0,928.0,140699.0,140699.0
780.0,-2356.0,-325.0,934.0,140934.0,140934.0
781.0,-2352.0,-323.0,914.0,140965.0,140965.0
782.0,-2354.0,-318.0,928.0,140674.0,140674.0
783.0,-2352.0,-330.0,918.0,140444.0,140444.0
784.0,-2359.0,-318.0,917.0,140565.0,140565.0
785.0,-2352.0,-332.0,924.0,140715.0,140715.0
786.0,-2364.0,-312.0,922.0,140709.0,140709.0
787.0,-2347.0,-319.0,924.0,140587.0,140587.0
788.0,-2345.0,-312.0,920.0,140381.0,140381.0
789.0,-2351.0,-310.0,936.0,140445.0,140445.0
790.0,-2362.0,-310.0,932.0,140650.0,140650.0
791.0,-2364.0,-296.0,927.0,140314.0,140314.0
792.0,-2357.0,-313.0,927.0,139844.0,139844.0
793.0,-2360.0,-298.0,926.0,140132.0,140132.0
794.0,-2359.0,-310.0,922.0,141215.0,141215.0
795.0,-2352.0,-306.0,916.0,142050.0,142050.0
796.0,-2354.0,-300.0,928.0,142784.0,142784.0
797.0,-2352.0,-294.0,911.0,144449.0,144449.0
798.0,-2357.0,-302.0,934.0,147617.0,147617.0
799.0,-2345.0,-306.0,909.0,149971.0,149971.0
800.0,-2356.0,-306.0,905.0,151714.0,151714.0
801.0,-2366.0,-304.0,896.0,151554.0,151554.0
802.0,-2354.0,-306.0,909.0,147251.0,147251.0
803.0,-2346.0,-298.0,915.0,143788.0,143788.0
804.0,-2354.0,-304.0,916.0,141831.0,141831.0
805.0,-2356.0,-300.0,919.0,140806.0,140806.0
806.0,-2350.0,-288.0,928.0,140036.0,140036.0
807.0,-2352.0,-290.0,938.0,139290.0,139290.0
808.0,-2365.0,-288.0,926.0,138782.0,138782.0
809.0,-2364.0,-296.0,920.0,138608.0,138608.0
810.0,-2376.0,-302.0,928.0,139066.0,139066.0
811.0,-2371.0,-298.0,954.0,139703.0,139703.0
812.0,-2369.0,-296.0,915.0,140210.0,140210.0
813.0,-2372.0,-296.0,934.0,140628.0,140628.0
814.0,-2369.0,-300.0,913.0,141079.0,141079.0
815.0,-2358.0,-300.0,926.0,141404.0,141404.0
816.0,-2348.0,-298.0,913.0,141476.0,141476.0
817.0,-2357.0,-308.0,913.0,141294.0,141294.0
818.0,-2367.0,-306.0,917.0,141188.0,141188.0
819.0,-2356.0,-298.0,922.0,141388.0,141388.0
820.0,-2355.0,-300.0,905.0,141812.0,141812.0
821.0,-2356.0,-296.0,917.0,142007.0,142007.0
822.0,-2356.0,-300.0,911.0,141834.0,141834.0
823.0,-2350.0,-296.0,926.0,141704.0,141704.0
824.0,-2342.0,-284.0,918.0,141909.0,141909.0
825.0,-2340.0,-292.0,928.0,142211.0,142211.0
826.0,-2332.0,-300.0,946.0,142310.0,142310.0
827.0,-2349.0,-300.0,932.0,142150.0,142150.0
828.0,-2357.0,-298.0,926.0,142028.0,142028.0
829.0,-2364.0,-300.0,934.0,142272.0,142272.0
830.0,-2361.0,-298.0,916.0,142594.0,142594.0
831.0,-2364.0,-308.0,914.0,142725.0,142725.0
832.0,-2378.0,-304.0,916.0,142633.0,142633.0
833.0,-2369.0,-304.0,900.0,142492.0,142492.0
834.0,-2368.0,-308.0,896.0,142628.0,142628.0
835.0,-2367.0,-304.0,896.0,143016.0,143016.0
836.0,-2359.0,-310.0,900.0,143200.0,143200.0
837.0,-2345.0,-312.0,904.0,143101.0,143101.0
838.0,-2356.0,-314.0,906.0,142968.0,142968.0
839.0,-2343.0,-298.0,922.0,143129.0,143129.0
840.0,-2348.0,-321.0,930.0,143482.0,143482.0
841.0,-2348.0,-306.0,924.0,143591.0,143591.0
842.0,-2351.0,-302.0,944.0,143327.0,143327.0
843.0,-2352.0,-312.0,948.0,143188.0,143188.0
844.0,-2355.0,-306.0,928.0,143394.0,143394.0
845.0,-2365.0,-303.0,924.0,143783.0,143783.0
846.0,-2355.0,-306.0,938.0,143961.0,143961.0
847.0,-2364.0,-304.0,911.0,143886.0,143886.0
848.0,-2355.0,-296.0,918.0,143876.0,143876.0
849.0,-2362.0,-302.0,926.0,144131.0,144131.0
850.0,-2366.0,-300.0,923.0,144630.0,144630.0
851.0,-2350.0,-306.0,917.0,144905.0,144905.0
852.0,-2362.0,-302.0,920.0,144914.0,144914.0
853.0,-2365.0,-300.0,922.0,144980.0,144980.0
854.0,-2360.0,-300.0,911.0,145368.0,145368.0
855.0,-2364.0,-304.0,913.0,145938.0,145938.0
856.0,-2359.0,-306.0,911.0,146244.0,146244.0
857.0,-2366.0,-308.0,930.0,146291.0,146291.0
858.0,-2373.0,-314.0,930.0,146345.0,146345.0
859.0,-2357.0,-296.0,917.0,146609.0,146609.0
860.0,-2357.0,-308.0,934.0,147045.0,147045.0
861.0,-2362.0,-286.0,917.0,147244.0,147244.0
862.0,-2363.0,-306.0,909.0,147021.0,147021.0
863.0,-2355.0,-308.0,920.0,146774.0,146774.0
864.0,-2341.0,-304.0,915.0,146717.0,146717.0
865.0,-2352.0,-306.0,930.0,146680.0,146680.0
866.0,-2354.0,-304.0,944.0,146349.0,146349.0
867.0,-2359.0,-300.0,911.0,145713.0,145713.0
868.0,-2355.0,-302.0,924.0,145040.0,145040.0
869.0,-2355.0,-300.0,922.0,144733.0,144733.0
870.0,-2352.0,-312.0,928.0,144591.0,144591.0
871.0,-2347.0,-300.0,932.0,144219.0,144219.0
872.0,-2356.0,-302.0,922.0,143698.0,143698.0
873.0,-2360.0,-308.0,917.0,143244.0,143244.0
874.0,-2359.0,-302.0,918.0,143128.0,143128.0
875.0,-2355.0,-310.0,918.0,143212.0,143212.0
876.0,-2357.0,-312.0,928.0,143084.0,143084.0
877.0,-2351.0,-317.0,913.0,142658.0,142658.0
878.0,-2345.0,-313.0,926.0,142297.0,142297.0
879.0,-2348.0,-317.0,934.0,142297.0,142297.0
880.0,-2352.0,-318.0,916.0,142416.0,142416.0
881.0,-2356.0,-309.0,911.0,142346.0,142346.0
882.0,-2355.0,-312.0,920.0,142066.0,142066.0
883.0,-2359.0,-300.0,924.0,141813.0,141813.0
884.0,-2354.0,-300.0,917.0,141813.0,141813.0
885.0,-2352.0,-314.0,916.0,142013.0,142013.0
886.0,-2352.0,-302.0,918.0,141998.0,141998.0
887.0,-2355.0,-308.0,907.0,141701.0,141701.0
888.0,-2363.0,-306.0,913.0,141444.0,141444.0
889.0,-2352.0,-300.0,911.0,141505.0,141505.0
890.0,-2352.0,-306.0,917.0,141684.0,141684.0
891.0,-2351.0,-308.0,917.0,141676.0,141676.0
892.0,-2351.0,-305.0,922.0,141421.0,141421.0
893.0,-2348.0,-310.0,922.0,141161.0,141161.0
894.0,-2348.0,-298.0,938.0,141176.0,141176.0
895.0,-2340.0,-296.0,966.0,141351.0,141351.0
896.0,-2345.0,-310.0,944.0,141394.0,141394.0
897.0,-2349.0,-313.0,954.0,141189.0,141189.0
898.0,-2354.0,-302.0,950.0,140954.0,140954.0
899.0,-2349.0,-313.0,944.0,141126.0,141126.0
900.0,-2371.0,-306.0,924.0,141431.0,141431.0
901.0,-2368.0,-326.0,934.0,141533.0,141533.0
902.0,-2378.0,-318.0,918.0,141366.0,141366.0
903.0,-2369.0,-313.0,915.0,141157.0,141157.0
904.0,-2364.0,-308.0,922.0,141218.0,141218.0
905.0,-2360.0,-296.0,928.0,141514.0,141514.0
906.0,-2350.0,-302.0,922.0,141636.0,141636.0
907.0,-2357.0,-304.0,924.0,141404.0,141404.0
908.0,-2343.0,-310.0,920.0,141224.0,141224.0
909.0,-2338.0,-311.0,924.0,141264.0,141264.0
910.0,-2348.0,-302.0,920.0,141513.0,141513.0
911.0,-2347.0,-314.0,918.0,141538.0,141538.0
912.0,-2369.0,-319.0,914.0,141311.0,141311.0
913.0,-2357.0,-313.0,915.0,141097.0,141097.0
914.0,-2354.0,-314.0,906.0,141166.0,141166.0
915.0,-2355.0,-304.0,928.0,141361.0,141361.0
916.0,-2359.0,-310.0,913.0,141455.0,141455.0
917.0,-2356.0,-300.0,924.0,141270.0,141270.0
918.0,-2356.0,-302.0,917.0,141090.0,141090.0
919.0,-2365.0,-298.0,922.0,141236.0,141236.0
920.0,-2357.0,-308.0,913.0,141496.0,141496.0
921.0,-2367.0,-296.0,928.0,141573.0,141573.0
922.0,-2353.0,-308.0,926.0,141335.0,141335.0
923.0,-2360.0,-298.0,918.0,141100.0,141100.0
924.0,-2357.0,-308.0,920.0,141241.0,141241.0
925.0,-2354.0,-292.0,918.0,141503.0,141503.0
926.0,-2368.0,-286.0,926.0,141501.0,141501.0
927.0,-2362.0,-300.0,924.0,141305.0,141305.0
928.0,-2357.0,-296.0,926.0,141098.0,141098.0
929.0,-2359.0,-292.0,916.0,141164.0,141164.0
930.0,-2369.0,-294.0,922.0,141463.0,141463.0
931.0,-2359.0,-284.0,918.0,141451.0,141451.0
932.0,-2357.0,-290.0,926.0,141138.0,141138.0
933.0,-2360.0,-279.0,932.0,140916.0,140916.0
934.0,-2364.0,-290.0,905.0,141033.0,141033.0
935.0,-2364.0,-294.0,915.0,141299.0,141299.0
936.0,-2357.0,-284.0,926.0,141333.0,141333.0
937.0,-2352.0,-286.0,919.0,141154.0,141154.0
938.0,-2361.0,-290.0,915.0,140916.0,140916.0
939.0,-2364.0,-279.0,926.0,140953.0,140953.0
940.0,-2370.0,-294.0,909.0,141174.0,141174.0
941.0,-2371.0,-292.0,906.0,141201.0,141201.0
942.0,-2373.0,-296.0,909.0,141017.0,141017.0
943.0,-2366.0,-284.0,907.0,140837.0,140837.0
944.0,-2375.0,-280.0,916.0,140944.0,140944.0
945.0,-2362.0,-298.0,909.0,141224.0,141224.0
946.0,-2360.0,-296.0,913.0,141271.0,141271.0
947.0,-2369.0,-304.0,916.0,141052.0,141052.0
948.0,-2369.0,-292.0,913.0,140840.0,140840.0
949.0,-2361.0,-302.0,915.0,140945.0,140945.0
950.0,-2364.0,-300.0,902.0,141256.0,141256.0
951.0,-2359.0,-292.0,916.0,141293.0,141293.0
952.0,-2366.0,-304.0,907.0,141038.0,141038.0
953.0,-2362.0,-304.0,924.0,140808.0,140808.0
954.0,-2360.0,-308.0,915.0,140914.0,140914.0
955.0,-2364.0,-302.0,898.0,141140.0,141140.0
956.0,-2353.0,-306.0,942.0,141151.0,141151.0
957.0,-2357.0,-318.0,920.0,140939.0,140939.0
958.0,-2354.0,-306.0,920.0,140739.0,140739.0
959.0,-2351.0,-306.0,904.0,140788.0,140788.0
960.0,-2359.0,-312.0,915.0,141011.0,141011.0
961.0,-2348.0,-306.0,900.0,141029.0,141029.0
